Application ID,Do you own or rent?,"If you rent, does your landlord allow pets?",Does your landlord or home insurance place any breed or weight restrictions on the animals you are allowed to have?,Do you have a yard?,Do you have screens in your windows?,Are all the members of your household in agreement about adopting a dog?,Does anyone in the household have pet allergies?,"Do you live in public housing (NYCHA, projects, section 8)?","Are you at least 21 years of age and head of household? If not, you will not be approved to adopt with IOHR.",Why do you want to adopt a dog?,What energy level would work with your lifestyle?,Are your pets up to date on their vaccinations and monthly preventatives (flea/tick and heartworm)?,"Where have your current and previous animals come from? Please list the adoption agency, shelter, or breeder if applicable.",Are your current cats/dogs spayed or neutered and have your past cats/dogs been spayed or neutered?,Have you ever bred an animal,Please provide the name and phone number for your most recent or current veterinarian (even if you don't have the animals anymore). What name are the records listed under? Please note that some vets require your permission to release information to us; please call your vet now and give them permission as this will help expedite the application process!,"On a regular day, how many hours will the dog be left alone?",Where will the dog be kept?,Do you have a contingency plan to pay for unexpected emergency vet bills?,How soon do you want to adopt a pup?,"Have you ever had to give up a pet? If so, why and where did the pet go?",Have you been involved in domestic disturbances in which the police were called in your current living situation?,"If you are adopting with a partner, are you in agreement that the dog will go with one of you should you separate, and not be surrendered back to us or a shelter?","If you are a senior or have serious health conditions, do you have a contingency plan for the dog should you no longer be able to care for it? What is the plan?","Are you willing to work through unexpected hardships with your pet and hire a trainer if need be? i.e. housetraining, separation anxiety, fear, socialization, acclimation to other animals, etc"
https://ps31.petstablished.com/adoption_applications/1122307,Own,,,"Yes, an unfenced yard.",Yes,Yes,No,No,Yes,Need a companion and emotional support dog,Active - Short walks and dog park play,I do not currently have pets,"Kitty. Dutchess County spcaMax private adoption",Yes all of my animals are spayed/neutered,No,"Rhinebeck Animal hospital. Dr. Relyea845-876-6008",0 - 4,In the house. Hope to crate train ,I have savings,"Right away, hand that dog over!",No,No,N/a,I am an active senior no serious health issues. My youngest daughter would love to take over,Yes
https://ps31.petstablished.com/adoption_applications/1122392,Own,I own my home and do not need approval from a landlord,,"Yes, a fenced yard.",Yes,Yes,N/A,No,I am 26 years old and live alone in a ground floor condo (that I own) in Montreal.,"I am looking to bring a new, mellow doggie into my household.  I currently live with my senior cockapoo, Jack (who is 11 years old).  We are very close and as he gets older I believe having another dog in the home to keep him company would be awesome.","Mellow - Short, daily walks",My animals are up to date on their vaccinations and receive monthly preventatives,Jack is from a puppy mill closure - my parents rescued him for me from the Montreal SPCA.,Yes all of my animals are spayed/neutered,No.,(514) 369-9119 - the vet knows I am in the process of rescuing and will be expecting to hear from you!,0 - 4,"In my condo, if I adopt a puppy I will crate train but I am more interested in an older dog.",I am considering pet insurance but am also padded in case of a serious emergency.,"I am taking my time, a few weeks is fine ",No.,No.,No.,N/A,Yes
https://ps31.petstablished.com/adoption_applications/1123044,Rent,"Yes, my landlord allows pets",No,I don't have a yard. ,No,Yes,No,No,Yes,"For several years now, I have desperately wanted a dog, and I waited until I thought I was financially stable and ready for the responsibility. I grew up with a great Pyrenees/Sammy mix, who passed away shortly before I graduated high school. Shortly thereafter, got a St. Bernard, Huckleberry, whom I helped raise in the early years, but he stayed at home with my mom when I went off to school. I miss the companionship of having an animal. And now, I am at a point in my life where I would very much like a partner in crime--I expect this dog to be by my side as I complete law school, get married, and have my first kids. I really want this dog to be my pal, and I am really ready for this. ",Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,"TeddyBear was a rescue, and Huckleberry we adopted from a breeder in Northern Arizona. ",Yes all of my animals are spayed/neutered,No,"Rosemont Pet Clinic, in Tuscon, Arizona. Huckleberry is listed under my mom, Lisa Brull. Dr. Brett (520) 881-2103",0 - 4,"On some days, the dog will come with me to work (I have a pretty flexible work schedule, and dogs are allowed there). Other days, I have arranged a membership at a daycare facility. The facility was recommended by colleagues in the area, and it is known to be superb. The facility does not use crates, all open areas, and lots of outdoor space.  ","Yes. I am going to get pet insurance. I also have money saved, and make enough money that I do not expect bills to be prohibitive for owning a puppy. ","Right away, hand that dog over!",No,No,N/A,N/A,Yes
https://ps31.petstablished.com/adoption_applications/1122104,Own,I own my home and do not need approval from a landlord,No,"Yes, a fenced yard.",Yes,Yes,Yes,No,Yes,To add to our family!,"Mellow - Short, daily walks",My animals are up to date on their vaccinations and receive monthly preventatives,Christy's Cavapoos (Ohio),Yes all of my animals are spayed/neutered,No,"Danvers Animal Hospital, (978) 774-0045",0 - 4,In the house.,Yes,"Right away, hand that dog over!",No,No,Yes dog would remain with us,N/A,Yes
https://ps31.petstablished.com/adoption_applications/1118209,Rent,"Yes, my landlord allows pets",No,I don't have a yard. ,Yes,Yes,No,No,Yes,For the loving companionship and friendship.,Active - Short walks and dog park play,I do not currently have pets,Gordo came from Cocker spaniel Angels of America Rescue  ,I don't have animals ,No,University Animal Hospital P:212 288-8884,0 - 4,In the apartment,Yes,"I am taking my time, a few weeks is fine ",No,No,N/A- single,N/A,Yes
https://ps31.petstablished.com/adoption_applications/1121659,Own,,,"Yes, an unfenced yard.",No,Yes,No,No,Yes,I adapted my first dog 20 years ago from the north shore animal league. We would love to add a dog to our family and resuming one is a blessing at the same time,Active - Short walks and dog park play,I do not currently have pets,North shore animal league or known back then as the Port Washington animal league,I don't have animals ,No,Port Washington animal hospital,0 - 4,Crate trained ,We are financially stable,"I am uncertain, it would depend on me finding the right dog",Bobo,No,Yes ,N/a,Yes
https://ps31.petstablished.com/adoption_applications/1121853,Own,I own my home and do not need approval from a landlord,,"Yes, a fenced yard.",Yes,Yes,No,No,Yes,We are all dog lovers. Our dog Bear is very sociable and loving. I think he would love a friend!,Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,"From a breeder (reputable) in Pennsylvania.  But now we want to adopt and give a dog who needs it, a loving home ",Yes all of my animals are spayed/neutered,No,Brielle Animal Clinic . 732-528-7800,0 - 4,Our dog now has full run of the house. We did crate train him when he was a puppy,Yes,"I am uncertain, it would depend on me finding the right dog",No,No,Yes,Not a senior ,Yes
https://ps31.petstablished.com/adoption_applications/1122660,Own,I own my home and do not need approval from a landlord,,"Yes, a fenced yard.",Yes,Yes,No,No,Yes and yes, I have been a dog owner since early 70s this last May  I had to put down by 14 1/2-year-old golden retriever and I’m ready for another dog ,Active - Short walks and dog park play,I do not currently have pets,"Sheba  pet store 14  years old  Max 14 years old north shore animal shelters   Boomer 10 years old John Dayon breeder  Jack 11 years old   Stray   Blue 14/12 John Dayon breeder ",I don't have animals ,No,Valley Brook Veterinary Hospital Dr Max Rosenbaum 2017965833,0 - 4, In a crate and then left loose in the house if possible .,Yes ,"I am uncertain, it would depend on me finding the right dog",No,No,Single,I am in good health  should I have a health problem my son or sister would help me out.,Yes
https://ps31.petstablished.com/adoption_applications/1122756,Rent,"Yes, my landlord allows pets",We would be adopting the same type of dog which has lived with us in the past.  We have been at the same residence for over 10 years.  ,"Yes, a fenced yard.",Yes,Yes,no,No,Yes,Our beloved Diesel ( a goldnedoodle) passed away two years ago and approximately 15 wonderful happy years.  He died of natural causes.  I work from home now and provide our new pet with the love companionship and daily exercise needed.  We are also about 4 blocks from a park with a fenced in dog park which Diesel loved visiting daily.,Active - Short walks and dog park play,I do not currently have pets,Diesel came from a breeder,Yes all of my animals are spayed/neutered,No,Montclair Animal Hospital 973-744-1942.  This is one block from our home and this vet cared for our Diesel when he passed away.,0 - 4,In our home.  We do not intend to use a crate unless it is necessary to acclimate Max to his new surroundings.,We are financially secure and capable of handling vet bills,"Right away, hand that dog over!",No,No,Yes,NA,Yes
https://ps31.petstablished.com/adoption_applications/1118764,Own,I own my home and do not need approval from a landlord,,"Yes, a fenced yard.",Yes,Yes,,No,Lawrence DeBlasio,I Love Dogs!  I've recently divorced and would like a new dog or dogs in my life. ,Active - Short walks and dog park play,I do not currently have pets,"Private Rehomer, Humane Society Tinton Fall, ",Yes all of my animals are spayed/neutered,No. ,"Dr. Dziod, Belford NJ Home Vet",4 - 8,In my house! I usually allow run of the house. ,I have a vet I know and I make a decent salary. I'm not sold on Dog Insurance. So I would eat soup or cut down on my cable,"I am uncertain, it would depend on me finding the right dog","My wife has our dog Roxie, who we have shared custody. Its a long story",No,NA,NA,Yes
https://ps31.petstablished.com/adoption_applications/1121889,Own,I own my home and do not need approval from a landlord,,"Yes, a fenced yard.",Yes,Yes,No,No,Yes,Love dogs - adding to our fur family ,"Mellow - Short, daily walks",My animals are up to date on their vaccinations and receive monthly preventatives,MidAtlantic Great Dane Rescue in 2012,Yes all of my animals are spayed/neutered,No,"Dr Barnea at Tenafly Vet Hospital 201-567-5078",0 - 4,Inside our home,Yes,"I am uncertain, it would depend on me finding the right dog",No,No,Yes,Not a senior but still have a plan,Yes
https://ps31.petstablished.com/adoption_applications/1119219,Own,I own my home and do not need approval from a landlord,No,"Yes, a fenced yard.",Yes,Yes,My dad is allergic to cats,No,yes,My family would like a companion for our 2 year old playful Havanese poodle.  My family has a deep love for dogs and can't wait to add another dog to the family. ,"Mellow - Short, daily walks",My animals are up to date on their vaccinations and receive monthly preventatives,She came from a breeder. ,Yes all of my animals are spayed/neutered,No,"Dr. Rita Rivero, DVM",4 - 8,in the house. Our last dog was crate trained but now roams the house when we are not there/ ,"yes, my family and I all will contribute to paying the bills for the pup. ","I am uncertain, it would depend on me finding the right dog",no,no,I am not adopting with a partner but with my family,,Yes
https://ps31.petstablished.com/adoption_applications/1114189,Rent,"Yes, my landlord allows pets",Breed Restrictions - Pit Bulls & German Shepherds,I don't have a yard. ,Yes,Yes,No,No,Yes,"I have always wanted to love and care for a dog, yet my parents never wanted one. Now that I am on my own and able to support myself and a dog, I am looking for a companion to accompany me during my daily life. ",Active - Short walks and dog park play,I do not currently have pets,N/A,I don't have animals ,No,N/A,4 - 8,The dog will be free to roam the apartment.,I have enough money in savings to cover any emergency. ,"Right away, hand that dog over!",No,No,N/A,N/A,Yes
https://ps31.petstablished.com/adoption_applications/1122740,Own,I own my home and do not need approval from a landlord,,"Yes, an unfenced yard.",Yes,Yes,No,No,Yes,We want to rescue a dog and give her or him a nice home.,Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,Private individuals,Yes all of my animals are spayed/neutered,No,Connecticut Veterinary Center,0 - 4,Our home,"Yes. We have a HSA with extra money saved up for unexpected health bills, we would use this on the dog.","Right away, hand that dog over!",No,No,Yes,N/A,Yes
https://ps31.petstablished.com/adoption_applications/1122314,Rent,"Yes, my landlord allows pets",No,I don't have a yard. ,Yes,Yes,No,No,Yes,We have one dog already. We rescued her from In Our Hands almost 4 years ago. We are looking for a sibling for her. And Chip would be perfect for our family!,Energetic - Running buddy,My animals are up to date on their vaccinations and receive monthly preventatives,In Our Hands Rescue,Yes all of my animals are spayed/neutered,No,Manhattan Vet Group 212-988-1000,0 - 4,We put a gate up in a long hallway so they will have plenty of room to play and move around. ,Yes,"Right away, hand that dog over!",No,No,Yes,,Yes
https://ps31.petstablished.com/adoption_applications/1120448,Own,I own my home and do not need approval from a landlord,,"Yes, a fenced yard.",Yes,Yes,To Cats,No,Yes,We have been looking to adopt another doodle- but wanted to Rescue rather than buy. ,Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,Private Breeder from NJ,Yes all of my animals are spayed/neutered,No,Woodbury Veterinary Clinic,0 - 4,In the House,Yes,"I am uncertain, it would depend on me finding the right dog",Never and NEVER would no matter the circumstances.,no,yes,,Yes
https://ps31.petstablished.com/adoption_applications/1120246,Rent,"Yes, my landlord allows pets",No,I don't have a yard. ,Yes,Yes,"Yes, one roommate, who is excited about adopting and meeting a dog that won't trigger her allergies.",No,Yes,"I love dogs. I grew up with dogs and miss the joy of having them around. I also have been recently diagnosed with a chronic illness, and would love to train a dog to be a service dog for me. Of course, not all dogs have the temperament, and it's hard to know if a puppy will have it, but if the dog I adopt isn't meant for service dog life, it will still be a beloved companion and friend. I want to adopt a dog that I can give a life-long, loving home to.",Active - Short walks and dog park play,I do not currently have pets,Caesar (our family dog in Texas) was a rescue from the Rowlett Animal Shelter,I don't have animals ,No,I have never been responsible for a dog of my own or managed any veterinary relationships I've not lived with our family dog in many years and do not know what vet they use.,4 - 8,"Inside, preferably not in a crate or kennel. I would prefer for the dog to have free access to my bedroom and the living areas. If the dog does become a service dog, it will be with me full time.",Yes. I have a decent emergency fund in savings and can access other funds if I need to.,"Right away, hand that dog over!",No,No,N/A,N/A,Yes
https://ps31.petstablished.com/adoption_applications/1117763,Rent,"Yes, my landlord allows pets","Yes, no pit bulls. ",I don't have a yard. ,Yes,Yes,No,No,Yes,"Have always wanted to adopt, we love animals and are ready to add one to our family. ",Active - Short walks and dog park play,I do not currently have pets,N/A,I don't have animals ,No,Do not have a Vet. But would use Riverside Animal Hospital as out location. ,0 - 4,In the apartment. ,"Yes. Saving, will also get pet insurance. ",I am thinking probably in the next few days,No,No,Yes,N/A,Yes
https://ps31.petstablished.com/adoption_applications/1121611,Rent,"Yes, my landlord allows pets",no,I don't have a yard. ,Yes,Yes,,No,Yes,"I been meaning to get a dog for a while, and since i need a hypoallergenic one, i was thinking of buying. But since I heard from you guys, you seems to have some great dogs available that could be hypoallergenic and that way I can give a dog a home!",Active - Short walks and dog park play,I do not currently have pets,Its been a variety of places. Some have been given to us other have been bought. ,I don't have animals ,No,I don't have one. There is a vet near my house that i think i will be using. But i don't have a record with them. 000000000,8+,At my apt. ,Yes,"I am taking my time, a few weeks is fine ",No,No,No partner ,,Yes
https://ps31.petstablished.com/adoption_applications/1121566,Rent,"Yes, my landlord allows pets",no,I don't have a yard. ,Yes,Yes,,No,Yes,"I been meaning to get a dog for a while, and since i need a hypoallergenic one, i was thinking of buying. But since I heard from you guys, you seems to have some great dogs available that could be hypoallergenic and that way I can give a dog a home!",Active - Short walks and dog park play,I do not currently have pets,Its been a variety of places. Some have been given to us other have been bought. ,I don't have animals ,No,I don't have one. There is a vet near my house that i think i will be using. But i don't have a record with them. 000000000,8+,At my apt. ,Yes,"I am taking my time, a few weeks is fine ",No,No,No partner ,,Yes
https://ps31.petstablished.com/adoption_applications/1121358,Rent,"Yes, my landlord allows pets",No,I don't have a yard. ,Yes,Yes,Chris is allergic to cats,No,yes,"Companionship, love, cuddles, going to the park, we love animals","Mellow - Short, daily walks",I do not currently have pets,n/a,I don't have animals ,no,n/a,0 - 4,dog daycare (Ruby & Jack's Doggy Shack),we are quite financially well off,"I am taking my time, a few weeks is fine ",no - Leslie and Chris have both had pets and they were kept until they crossed the rainbow bridge,no,yes,,Yes
https://ps31.petstablished.com/adoption_applications/1120564,Own,I own my home and do not need approval from a landlord,No,"Yes, an unfenced yard.",Yes,Yes,I have cat allergies,No,Yes,"I grew up with dogs in my family and since moving out to be on my own, I've missed the love and companionship terribly. Meeting and spending time with my friends/family's dogs is the highlight of my day and I can't wait to have my own! My mom has 2 dogs, my dad has 1, my brother has 2 and my stepbrother has 2.","Mellow - Short, daily walks",I do not currently have pets,"Bingsoo is from the Associated Human Societies in Newark, NJ",Yes all of my animals are spayed/neutered,No,"John Kim, Edgewater Animal Hospital, 201-941-7880. Records listed under dog Bingsoo, phone number 856-834-0409 owners Joe Yoo and Elizabeth Lee",0 - 4,"In my houseI am home all day because I work from home","We plan to get pet insurance, and we have a comfortable amount of savings to pay unexpected bills","I am taking my time, a few weeks is fine ",No,No,Yes,"Not applicable, although if something were to suddenly happen to me, my fiance would care for the dog. If something crazy happened to BOTH of us,  my dog-loving and dog-owning family would care for the dog.",Yes
https://ps31.petstablished.com/adoption_applications/1119177,Own,,,"Yes, a fenced yard.",Yes,Yes,NO,No,yes,Because we love animals and believe in adopting not shopping,"Mellow - Short, daily walks",I do not currently have pets,Family friend,I don't have animals ,NO,Staten Island Veterinary Group,0 - 4,In our home,yes,"Right away, hand that dog over!",No,NO,Yes,N/A,Yes
https://ps31.petstablished.com/adoption_applications/1121188,Own,I own my home and do not need approval from a landlord,No,"Yes, an unfenced yard.",Yes,Yes,No,No,Yes,I grew up with a dog and when I started my own family we also were surrounded by first one then two dogs. I work from home and would love company as all my children have grown. I love to watch family members dogs but am ready to have my own again. We are dog friednly household and willing to put in time and patience for a dog.  It is such a joy to bring a dog into a home and make their life great while they make your life better.,Active - Short walks and dog park play,I do not currently have pets,Breeder,I don't have animals ,No,Emerson Animal Hospital:201-262-2950. Tucker Henry and Hailey Henry,0 - 4,Will have access to whole house but will be gated in a room until comfotable,Yes. Monthly income and savings between me and my husband,"I am taking my time, a few weeks is fine ",No,No,Yes,N/a,Yes
https://ps31.petstablished.com/adoption_applications/1119376,Rent,"Yes, my landlord allows pets","Yes, they don't allow any type of pitbull or pitbull mix",I don't have a yard. ,Yes,Yes,No,No,Yes,"I grew up with dogs and wasn't able to have one in the last place that I lived.  Now that my landlord allows it, I'm excited to have a dog in my life again!!",Active - Short walks and dog park play,I do not currently have pets,N/A,I don't have animals ,No,N/A,4 - 8,In my apartment ,I have savings. ,"I am taking my time, a few weeks is fine ",No,No,Yes,,Yes
https://ps31.petstablished.com/adoption_applications/1120455,Rent,"Yes, my landlord allows pets",,I don't have a yard. ,Yes,Yes,No,No,Yes ,"I am looking for a companion.  I am up for the work, and ready to take care of a puppy.  My partner and I are excited to bring a furry friend into our family, and are looking forward to the adding walks, puppy play dates, park time to our lives.  Above all, we have a lot of love to give and want to give it to a puppy. ",Active - Short walks and dog park play,I do not currently have pets,N/A,I don't have animals ,No.,N/A,8+,The the apartment/gated ,Yes - we have an emergency fund and have been saving up for a puppy. ,"I am browsing, it could be a few months",No. ,No. ,"Yes, I will be keeping the dog.  ",Both my partner and I are in our late twenties. ,Yes
https://ps31.petstablished.com/adoption_applications/1119155,Own,I own my home and do not need approval from a landlord,No,"Yes, an unfenced yard.",Yes,Yes,No,No,Yes,"I want to adopt to save a life as well as make room for another animal in need. I also want to adopt to have a loving companion that our household can grow into. We have all had dogs growing up and they just passed away, naturally of old age, and we would love to make an impact on a dog’s life like we have had the amazing experience ourselves. ",Active - Short walks and dog park play,I do not currently have pets,They have all came from rescue shelters all across Michigan. ,Yes all of my animals are spayed/neutered,No,"We have not owned dogs on our own so they records would be under our parents names. If you would like our parents names and their vets, we will be more than happy to provide those. ",4 - 8,"Once the dog is trained, they will be allowed to roam the house freely while we are gone. ","Yes, we are financially stable and understand that vet bills are a part of our responsibility. ","I am taking my time, a few weeks is fine ",No,No,"Yes, definitely! We do not plan to separate though. We have been married for three years and have been together for eight years. ",We are 26 and 27 years old and we are in excellent health. ,Yes
https://ps31.petstablished.com/adoption_applications/1119845,Own,,"I own a co-op and need board approval. I need to submit breed, weight, temperament, pictures and arrange for a meet and greet before approval.",I don't have a yard. ,Yes,Yes,No,No,Yes,"Now that I own my company, I can bring the dog to work everyday. I've always wanted to adopt a dog but never wanted to leave it home alone all day. I'm excited to love and spend lots of time with a doggo.",Active - Short walks and dog park play,I do not currently have pets,NA,I don't have animals ,No,NA,0 - 4,The dog will be in my apartment or office,"Yes, I have savings set aside for emergencies","I am uncertain, it would depend on me finding the right dog",No,No,Yes,,Yes
https://ps31.petstablished.com/adoption_applications/1120693,Own,I own my home and do not need approval from a landlord,NO,"Yes, a fenced yard.",Yes,Yes,NO,No,Yes,We are  true animal lovers and been looking for an addition (dog) to our family to bond and care for another being and for our daughter to learn to nurture. ,Active - Short walks and dog park play,I do not currently have pets,n/a,I don't have animals ,no,"We are registered with a local Vet hospital for anticipating adoption. Burl-Moor-Driben Animal Hospital, LLC,  (856) 235-2524",0 - 4,"home, living quarter",yes,"Right away, hand that dog over!",NO,NO,yes,n/a,Yes
https://ps31.petstablished.com/adoption_applications/1120713,Own,I own my home and do not need approval from a landlord,No,I don't have a yard. ,Yes,Yes,No,No,Yes,"We haven't adopted another dog since our lab passed away, but we are ready now.  We are an active family with lots of space outside.  We love to hike and spend lots of time outside and we are ready to share it with the right little dog friend.",Active - Short walks and dog park play,I do not currently have pets,We bought them from a puppy store in Danbury.,I don't have animals ,No,"Our vet for our prior dogs was in another town, we have since moved and will need to find another vet. ",4 - 8,"For 3 days, maybe 4 some week, it will be 4-8.  All other days we will be home.  If we adopt a puppy, she or he will be crate trained and then when appropriate given the right space to hang out in during the day.  When we are home, our whole house. ",Yes.,"I am taking my time, a few weeks is fine ",No.  ,No.,Yes.,N/A,Yes
https://ps31.petstablished.com/adoption_applications/1119964,Rent,"Yes, my landlord allows pets","No, however I need a hypoallergenic dog. ",I don't have a yard. ,Yes,Yes,"Yes, shorthaired dogs usually make me itch  however I've owned 3 dogs (2 Yorkiepoos and a Poodle Mix) and did not have an issue with them. ",No,Yes,"I no longer have my cat/dog of 7 years due to a breakup and after almost of year of not having my babies, I've realized I need a furry one in my live again. ",Active - Short walks and dog park play,I do not currently have pets,"Brennan was brought over from Colombia Louie was a stray from LI. My ex's family found him and after a few weeks of no one claiming him, we decided to bring him home to the city. ",Yes all of my animals are spayed/neutered,No!,Williamsburg Animal Clinic - (718) 302-2420,0 - 4,I am allowed to bring dogs to work. Other dogs are brought in as well so the he/she will have other pups to play with during the day. ,"Yes, along with getting pet insurance. ","Right away, hand that dog over!",No,No,N/A but yes,N/A,Yes
https://ps31.petstablished.com/adoption_applications/1119383,Own,I own my home and do not need approval from a landlord,No,I don't have a yard. ,Yes,Yes,No,No,Yes,"I love dogs. My previous dog passed away June 27, 2017. ",Active - Short walks and dog park play,I do not currently have pets,"Puppy City in Brooklyn, NY",I don't have animals ,No,Fishtown Animal Hospital  (215) 834-6993,4 - 8,In the apartment ,"Yes, savings account","Right away, hand that dog over!",No,No,Yes,I am not a senior,Yes
https://ps31.petstablished.com/adoption_applications/1120196,Own,,,"Yes, an unfenced yard.",Yes,Yes,No,No,Yes,Because I love dogs and miss having one in my life. ,Active - Short walks and dog park play,I do not currently have pets,"Juniper Poodles, Ringwood, NJ (Breeder)",I don't have animals ,No,"Madison Animal Hospital973-377-1515Record listed under Beau Scaturro or Suzanne Scaturro",4 - 8,in doors,Pet insurance and my savings,"I am uncertain, it would depend on me finding the right dog",No,No,Yes,"I'm 60 years old and have no health conditions. If anything should happen to me or my husband, my son Joseph who is 23 will take ownership of the dog.",Yes
https://ps31.petstablished.com/adoption_applications/1119285,Rent,"Yes, my landlord allows pets",yes,I don't have a yard. ,No,Yes,no,No,Yes,We are getting married and want to expand our family! also my fiancé works from home full time and he needs a buddy to keep him company.,Active - Short walks and dog park play,I do not currently have pets,dont have pets,I don't have animals ,no,dont have,0 - 4,In apartment - free range,Yes - will handle as they come,"I am taking my time, a few weeks is fine ",no,no,yes,not a senior,Yes
https://ps31.petstablished.com/adoption_applications/1120191,Rent,"Yes, my landlord allows pets",no,I don't have a yard. ,Yes,Yes,no,No,yes,I had two dogs and one passed away on 11/28 we miss hime so much and our household is so empth without two dogs,Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,shakeapaw,Yes all of my animals are spayed/neutered,No,Dr. Kaye 718-229-5577,0 - 4,he will be able to go wherever he wants,We have pet insurance,"Right away, hand that dog over!",No,No,Absolutely,My son and daughternlaw,Yes
https://ps31.petstablished.com/adoption_applications/1119149,Rent,"Yes, my landlord allows pets",We have to inform the landlord in advance and get approval but there are no specific restrictions.,"Yes, a fenced yard.",Yes,Yes,No,No,yes,I grew up with dogs all my life and have been without one ever since moving away from home 8 years ago. My and my husband want to find the right loving companion that we're confident will be happy in apartment life.,Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,Momo came from the Dutchess County SPCA.,Yes all of my animals are spayed/neutered,No,8454521316,0 - 4,Free roam within the apartment,Some savings.,"Right away, hand that dog over!",No,No,Yes,,Yes
https://ps31.petstablished.com/adoption_applications/1118972,Own,,,"Yes, a fenced yard.",Yes,Yes,No,No,Yes,Because I love dogs!,Energetic - Running buddy,My animals are up to date on their vaccinations and receive monthly preventatives,Charlotte comes from  Ohio and I took a 3 hour trip to pick her up with my son!,Yes all of my animals are spayed/neutered,No,7182967700,0 - 4,In my house ,Yes,"Right away, hand that dog over!",No,Noz,Yes we r dog lovers,,Yes
https://ps31.petstablished.com/adoption_applications/1108032,Rent,"Yes, my landlord allows pets",No,I don't have a yard. ,Yes,Yes,Allergic to cats ,No,Yes,"I have always wanted a dog, but waited until my husband and I were settled in our careers and able to provide for the puppy in every way they could want or need ","Mellow - Short, daily walks",I do not currently have pets,NA,I don't have animals ,,NA,0 - 4,Play pen and crate ,We have 2 secure jobs and planed for savings for unexpected emergency’s ,"I am uncertain, it would depend on me finding the right dog",No,No,Yes,NA,Not Sure
https://ps31.petstablished.com/adoption_applications/1111675,Own,I own my home and do not need approval from a landlord,,"Yes, a fenced yard.",Yes,Yes,no,No,yes,To provide a dog with a loving and happy home,Active - Short walks and dog park play,I do not currently have pets,n/a,I don't have animals ,no,n/a,0 - 4,kitchen/living room,yes,I am thinking probably in the next few days,No,No,n/a,N/A,Yes
https://ps31.petstablished.com/adoption_applications/1118539,Own,,no ,"Yes, a fenced yard.",Yes,Yes,no ,No,Yes ,"I already have a dog that I adopted from In our hands rescue and we love her to pieces, looking for an addition. ",Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,"In our hands rescue, we adopted our dogbought one guinea pig from pet supply plusthe other 2 guinea pig we got from a friend who no longer wanted them ",Yes all of my animals are spayed/neutered,No ,"Roxie John's vet is Quality vet care, Elmont NY  (516) 616-4738",0 - 4,"if not potty trained confined to bedroom area, once potty trained can have free range of the house. ","Yes, we have savings. ","Right away, hand that dog over!",No ,No ,Yes ,I am  not a senior ,Yes
https://ps31.petstablished.com/adoption_applications/1119100,Own,I own my home and do not need approval from a landlord,no,"Yes, a fenced yard.",Yes,Yes,NO,No,YES,I see all the needy dogs on shows that are rescued and see how wonderful and loving the dogs can bloom into.  I would like to do my part and adopt a needy dog into our forever loving home.,Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,"Ocean City Humane Society, Ocean City, NJ",Yes all of my animals are spayed/neutered,no,Mainland Veterians 609-927-9000 Dr Scradling,0 - 4,In the House,Not an issue,"I am uncertain, it would depend on me finding the right dog",no,no,No partner,No health problems but I have talked to my daughters and brothers who would take my pets if I were unable to care for them.  My daughters will take the cats and dog if possible otherwise my brother will take them.,Yes
https://ps31.petstablished.com/adoption_applications/1119919,Own,,N/A,"Yes, a fenced yard.",Yes,Yes,No.,No,Yes.,"My 8 year old Shorkie needs a friend. As my first dog aged, I noticed a younger spirit emerge in him when I brought Gia home. I believe having an addition to our family at this time is exactly what we need.",Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,"American Eskimo came from a rescue in New Brunswick Shorkie came from a website online ",Yes all of my animals are spayed/neutered,No.,"Dr. Petranro, (609) 286-2793",4 - 8,My house!,I am blessed with enough personal funds to pay for unexpected emergency vet bills. ,I am thinking probably in the next few days,No.,No.,"We are 100% in agreement that if we were ever to separate, the dog would come and stay with me. I truly would never surrender a dog back to a shelter.",Not a senior. ,Yes
https://ps31.petstablished.com/adoption_applications/1118347,Own,,,"Yes, a fenced yard.",Yes,Yes,no,No,yes,"We've been thinking about adopting another dog for some time now. We were waiting until our girls were out of the newborn stage. We live in a quiet neighborhood with a big yard and lots of walking trails. We'd love to add a companion for our 3 year old dog Che. Ultimately, we have the time and desire to provide a stable, fun home for a new dog!",Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,We bought Che from a dog shop that was going out of business. ,Yes all of my animals are spayed/neutered,no,"All Creatures Great & Small Animal HospitalAddress: 238 Passaic Ave, Fairfield, NJ 07004Phone: (973) 575-0020We also take Che to Vetco for his immunizations and to get refills on prescriptiosn for Heartgard and NexGard",0 - 4,In our house ,"Yes, we have savings ",I am thinking probably in the next few days,No,No,We will not surrender a dog to a shelter,,Yes
